"","post_id","post_author","post_category","post_title","post_date_time","post_ip","post_country","post_content","post_board"
"2371","M.1415640808.A.042","tokyo291","問題","使用animation 需要安裝ImageMagick",2014-11-11 01:33:24,NA,NA,"[問題類型]:

程式諮詢


[軟體熟悉度]:

使用者(已經有用R 做過不少作品)

[問題敘述]:

想把plot的動態圖形存成GIF檔,使用animation這個package

出現錯誤訊息,查了之後,執行這個結果需要安裝ImageMagick

在下列網址可以找到安裝檔http://www.imagemagick.org/script/binary-releases.php安裝完之後,成功一次轉出GIF檔

在一次執行時就轉不出來了...

[程式範例]:> saveGIF({+     for (i in 1:10) plot(runif(10), ylim = 0:1)
+ })
Executing:
""convert"" -loop 0 -delay 100 Rplot1.png Rplot2.png Rplot3.png Rplot4.png
Rplot5.png
    Rplot6.png Rplot7.png Rplot8.png Rplot9.png Rplot10.png ""animation.gif""
'convert"" -loop 0  -delay 100 Rplot1.png Rplot2.png Rplot3.png Rplot4.png
Rplot5.png Rplot6.png Rplot7.png Rplot8.png Rplot9.png Rplot10.png
""animation.gif' 不是內部或外部命令、可執行的程式或批次檔。
參數無效 - 0
an error occurred in the conversion... see Notes in ?im.convert
[1] FALSE
警告訊息：
1: 執行中命令 'C:\WINDOWS\system32\cmd.exe /c ""convert"" -loop 0  -delay 100
Rplot1.png Rplot2.png Rplot3.png Rplot4.png Rplot5.png Rplot6.png Rplot7.png
Rplot8.png Rplot9.png Rplot10.png ""animation.gif""' 已有狀態 1
2: In cmd.fun(convert) :
  '""convert"" -loop 0  -delay 100 Rplot1.png Rplot2.png Rplot3.png Rplot4.png
Rplot5.png Rplot6.png Rplot7.png Rplot8.png Rplot9.png Rplot10.png
""animation.gif""' execution failed with error code 1
3: 執行中命令 '""convert"" -loop 0  -delay 100 Rplot1.png Rplot2.png Rplot3.png
Rplot4.png Rplot5.png Rplot6.png Rplot7.png Rplot8.png Rplot9.png Rplot10.png
""animation.gif""' 已有狀態 4
4: In normalizePath(path.expand(path), winslash, mustWork) :
  path[1]=""animation.gif"": 系統找不到指定的檔案。
[關鍵字]:

animation/ImageMagick/saveGIF

--","R_Language"
"2372","M.1415536549.A.7C0","dan40418","問題","xpathSApply 問題",2014-11-09 20:35:47,NA,NA,"[軟體熟悉度]:
小弟大概使用R一個月，之前有些寫過其他程式


[問題敘述]:

想利用R來抓網頁進行一些圖表分析

想利用xpathSApply來抓網頁內容，但讀不到網頁內容

[程式範例]:
getdoc <- function(line){
  start <- regexpr('www', line)[1]
  end <- regexpr('html', line)[1]

  if(start != -1 & end != -1){
     url <- substr(line, start, end+3)
     html <- htmlParse(getURL(url), encoding='UTF-8', useInternalNodes = T)
     doc <- xpathSApply(html, ""//div[@id='main-content']"", xmlValue)
     name <- strsplit(url, '/')[[1]][4]
     write(doc, gsub('html', 'txt', name))
 }
}
sapply(data, getdoc)

有上網survey過也try過許多方法一直try不出來，因此想請問各位神人問題出在哪?

doc一直讀不出東西來

[關鍵字]:

xpathSApply

--","R_Language"
"2373","M.1415173339.A.145","ntme","問題","Rstudio讀取路徑為何？",2014-11-05 15:42:16,NA,NA,"[問題類型]:經驗諮詢(我想用R 連接某些資料庫，請問大家的經驗)[軟體熟悉度]:請把以下不需要的部份刪除入門(寫過其他程式，只是對語法不熟悉)[問題敘述]:請簡略描述你所要做的事情，或是這個程式的目的假設我要讀一個csv檔案

假設是放在桌面上(win 7)

路徑為：C:/User/user/Desktop/AAA.csv

在R中可以很順利讀取

但同樣語法在Rstudio中就出現紅字...

想請教Rstudio中要讀取檔案的路徑有特殊技巧嗎？

感恩

--","R_Language"
"2374","M.1414939348.A.EBB","nh2","問題","Re: if elso loop不能接著執行？",2014-11-02 22:42:24,NA,NA,"※ 引述《Edster (Edster)》之銘言：: best <- function(x, y){:   z <- c(""heart attack"", ""heart failure"", ""pneumonia""):   outcome <- read.csv(file=""outcome-of-care-measures.csv"", header=T, as.is=T):   SS <- as.numeric(outcome[,11]):   if (! (x %in% outcome$State) | ! (y %in% z)){:     stop(""Error in best(state, outcome) : invalid state""):   }:   if (y == ""heart attack""){:    select = outcome$State == x & !is.na(SS);  o = order(SS):     result <- outcome[o[select],c(1,2)]:     print(paste(""best ("", result, "") heart attack"")):   }: }請問從倒數第三行(select = outcome$State....)之後，
為何我用
o <- order(SS[select])
outcome.order <- outcome[o, ]
結果outcome.order還是有NA值存在？


--","R_Language"
"2375","M.1414695639.A.DC1","TrueBear","問題","請推薦R語言入門的中文書",2014-10-31 03:00:35,NA,NA,"各位大大好

小弟很想跟大家一樣能善用R語言

置底文雖然有看到很多網路的資源
但因為個人習慣的關係 比較喜歡實體的書
因此想請大家是否可以推薦中文的入門書
謝謝大家

PS:目前有看到這一本http://bit.ly/13m9Kus不知有沒有大大看過的

--","R_Language"
"2376","M.1414660379.A.DE8","ireullin","問題","Re: 統計向量次數",2014-10-30 17:12:56,NA,NA,"謝謝各位的指點
現在資料產生出來了
rc2 可是卻無法取出
在rstudio中的environment中看
確實有row.names這個欄位ㄚ
請問這是?


x <- c(1,3,4,5,4,3,1,5,8,1,3,4,8,8,8,8)
dt <- data.frame(sort(table(x),decreasing = TRUE))
colnames(dt) <- c(""cnt"")
rc1 = dt$cnt
rc2 = dt$row.names





--","R_Language"
"2377","M.1414660042.A.FCD","qazzzzz","問題","Excel字串的處理",2014-10-30 17:07:19,NA,NA,"[問題類型]:程式諮詢(我想用R 做某件事情，但是我不知道要怎麼用R 寫出來)[軟體熟悉度]:
新手

[問題敘述]:

我的資料Excel檔裡面有兩個column，
第一個column他是id，第二的column是他的名字
因為他的名字都會有一些不必要的符號，
所以我想把一些符號改成空格
可是不太會用for loop...
請問要如何針對column 2 檢查每一個名字的每一個字母呢?
謝謝~

例如: 將""<"" 及 "">"" 變空格
┌───┬────┐
│  id1 │name<1> │ →name 1
├───┼────┤
│  id2 │n<2>tea │ →n 2 tea
├───┼────┤
│  id3 │juice<3>│ →juice 3
└───┴────┘

--","R_Language"
"2378","M.1414637300.A.915","milkdicky","問題","將資料框架的數值向量依區間分組",2014-10-30 10:48:14,NA,NA,"[問題類型]:程式諮詢(我想用R 做某件事情，但是我不知道要怎麼用R 寫出來)[軟體熟悉度]:
新手(沒寫過程式，R 是我的第一次)

[問題敘述]:
我想將資料框架裡頭的數值向量依據區間產生新的向量變數

[程式範例]:http://www.r-web.com.tw/data/step1.php?method=recode想做的事情是這個，
只是不知道具體怎麼進行。
因為資料太多筆，必須升級為白金會員才能使用…


[關鍵字]:--觀自在菩薩。行深般若波羅蜜多時。照見五蘊皆空。度一切苦厄。舍利子。色不異空。空不異色。色即是空。空即是色。受想行識。亦復如是。舍利子。是諸法空相。不生不滅。不垢不淨。不增不減。是故空中無色。無受想行識。無眼耳鼻舌身意。無色聲香味觸法。無眼界乃至無意識界。無無明。亦無無明盡。乃至無老死。亦無老死盡。無苦集滅道。無智亦無得。已無所得故。菩提薩埵。依般若波羅蜜多故。心無罣礙。無罣礙故。無有恐怖。遠離顛倒夢想。究竟涅槃。三世諸佛。依般若波羅蜜多故。得阿耨多羅三藐三菩提。故--","R_Language"
"2379","M.1414580474.A.207","ireullin","問題","統計向量次數",2014-10-29 19:01:11,NA,NA,"請問一下各位
我有一個向量
a <- c(1,3,4,5,4,3,1,5,8,1,3,4,8,8,8,8)
我想統計裏頭出現的次數
然後依照次數進行排序
我該如何做
目前只做到統計次數而已
b <- as.data.frame( table(a) )

麻煩大家在給我一點意見了


--","R_Language"
"2380","M.1414556654.A.302","nh2","心得","Coursera course: R programming",2014-10-29 12:24:10,NA,NA,"小弟並不是程設相關科系學生，目前已社會人士
因為醫療工作有時用到統計，當然以前都spss結束
之前去參加中研院辦的open data r初級班覺得蠻有趣的
所以開始找r的相關課程
找到coursera正好有R program這門課就報名了
內容會有每週的vedio(英文發音 ，英文字幕)
vedio slide的pdf檔
每週作業，每週quitz
其實還蠻不容易的…這次的課大概很難拿到certificate了。

中間有一次的assignment還要用GitHub(不會用)

不過希望至少大部份的assignment都可以寫出來為目標！！

coursera也有discuss forum，不過感覺裡面都高手…

assignment的部份還是希望自已先試著寫，不會再把自已的code放上來
請大家批評指教！！

--","R_Language"
"2381","M.1414513281.A.E41","Edster","問題","Re: if elso loop不能接著執行？",2014-10-29 00:21:18,NA,NA,"best <- function(x, y){
  z <- c(""heart attack"", ""heart failure"", ""pneumonia"")
  outcome <- read.csv(file=""outcome-of-care-measures.csv"", header=T, as.is=T)
  SS <- as.numeric(outcome[,11])
  if (! (x %in% outcome$State) | ! (y %in% z)){
    stop(""Error in best(state, outcome) : invalid state"")
  }
  if (y == ""heart attack""){
   select = outcome$State == x & !is.na(SS);  o = order(SS)
    result <- outcome[o[select],c(1,2)]
    print(paste(""best ("", result, "") heart attack""))
  }
}

邏輯是這樣, 沒事不要改 vector 的長度. 雖然可能會比較耗記憶體.
但是它不需要重新指定, 說不定也不會比較慢.
而且這樣寫起來乾淨一點, 我不知道你在不在意速度,
我比較在意半個月後還看得懂這個程式碼. 所以希望寫簡潔一點.

1. 讀csv用as.is就不會有 character 變成 factor 的問題.
   所以改了 outcome[,11] 先變成 character 再轉成 numeric 的地方
2. 你的變數原先是寫 ""x"", 變數加了引號就變字串, 應該就直接寫變數 x
3. 我把你的 else if 刪了, 看起來沒有需要用到.
      只有前面一個條件不滿足才需要 else if.
      如果照你的 code: ! x %in% ...... 就沒了的話, 用 stop 更好.
   硬是要放, 在這版本第二個 if 前放上 else 就好.
4. 篩選的部分, 這些篩選過程的 matrix 或是 data.frame 之後都沒有用到了
   沒必要就不用創造他們. 用一維的 vector 就解決了.
5. 原先的 outcome_sel_order[[1,2]] 我猜你是要取某兩欄.
   就改成 [,c(1,2)] 這樣.

看看. 說不定還有錯.※ 引述《nh2 (nh)》之銘言：: [問題類型]::: 程式諮詢(我想用R 做某件事情，但是我不知道要怎麼用R 寫出來):: [軟體熟悉度]:: 請把以下不需要的部份刪除: 新手(沒寫過程式，R 是我的第一次):: [問題敘述]:: 其實這是coursera course的作業三，想要讀入資料後，先看州名和outcome: 名符不符合，不符合顯示error，符合則顯示outcome最好的醫院: [程式範例]:: best <- function(x, y){:   z <- c(""heart attack"", ""heart failure"", ""pneumonia""):   ##read oucome data:   outcome <- read.csv(file=""outcome-of-care-measures.csv"", header=T):   outcome[,11] <- as.numeric(as.character(outcome[,11])):   ## check if state and outcome are valid:   if (! (""x"" %in% outcome$State)){:     print(""Error in best(state, outcome) : invalid state""):   } else if (! (""y"" %in% z)){:     print(""Error in best(state, outcome) : invalid state""):   } else if (""y"" == ""heart attack""){:     ##return name with lowest 30 day death:     outcome_select <- subset(outcome, outcome$State == ""x""):     outcome_sel_clean <-outcome_select[!is.na(outcome_select[,11]),]   ##: remove NA:     M_order <- order(outcome_sel_clean[,11])  ##establish order:     outcome_sel_order <- outcome_sel_clean[M_order,]     ## order as new order:     result <- paste(outcome_sel_order[[1,2]], ""heart attack"", sep ="",""):     print(paste(""best ("", result, "")"")): }: 接下來的程式碼差不多，但是不管x輸入哪個值，就算州名正確，也是跑出error…: 因為從沒學過程式語言，只是自已想自修，沒想到這麼難…: 另一個是小弟的程式碼確實可以再精簡，不過就等更熟了…--","R_Language"
"2382","M.1414508533.A.B57","nh2","問題","if elso loop不能接著執行？",2014-10-28 23:02:09,NA,NA,"[問題類型]:程式諮詢(我想用R 做某件事情，但是我不知道要怎麼用R 寫出來)[軟體熟悉度]:請把以下不需要的部份刪除新手(沒寫過程式，R 是我的第一次)[問題敘述]:
其實這是coursera course的作業三，想要讀入資料後，先看州名和outcome
名符不符合，不符合顯示error，符合則顯示outcome最好的醫院

[程式範例]:
best <- function(x, y){
  z <- c(""heart attack"", ""heart failure"", ""pneumonia"")
  ##read oucome data
  outcome <- read.csv(file=""outcome-of-care-measures.csv"", header=T)
  outcome[,11] <- as.numeric(as.character(outcome[,11]))
  ## check if state and outcome are valid
  if (! (""x"" %in% outcome$State)){
    print(""Error in best(state, outcome) : invalid state"")
  } else if (! (""y"" %in% z)){
    print(""Error in best(state, outcome) : invalid state"")
  } else if (""y"" == ""heart attack""){
    ##return name with lowest 30 day death
    outcome_select <- subset(outcome, outcome$State == ""x"")
    outcome_sel_clean <-outcome_select[!is.na(outcome_select[,11]),]   ##
remove NA
    M_order <- order(outcome_sel_clean[,11])  ##establishorder
    outcome_sel_order <- outcome_sel_clean[M_order,]     ## order as new order
    result <- paste(outcome_sel_order[[1,2]], ""heart attack"", sep ="","")
    print(paste(""best ("", result, "")""))
}
接下來的程式碼差不多，但是不管x輸入哪個值，就算州名正確，也是跑出error…

因為從沒學過程式語言，只是自已想自修，沒想到這麼難…

另一個是小弟的程式碼確實可以再精簡，不過就等更熟了…

--","R_Language"
"2383","M.1414335543.A.089","Edster","問題",".RHistory可設定成紀錄 Error 或 Warning?",2014-10-26 22:59:00,NA,NA,"文章分類提示:
- 問題: 當你想要問問題時，請使用這個類別

[問題類型]:
程式諮詢(我想用R 做某件事情，但是我不知道要怎麼用R 寫出來)

[軟體熟悉度]:
使用者(已經有用R 做過不少作品)

[問題敘述]:

as title, RStudio 產生的 .Rhistory
可否自行記錄訊息列中的 Error 或是 Warning?

因為常常一些小錯誤, 不是特地要用 sink 看 log 檔, 是不會寫 sink 的.
但人腦有限, 關掉 Rstudio 後就忘記剛剛做完那些 debug.
請問有什麼設定可以讓他自己產生紀錄呢?

--","R_Language"
"2384","M.1414243161.A.1CE","oldjojotenya","問題","||的用法",2014-10-25 21:19:19,NA,NA,"[問題類型]:
程式諮詢

[軟體熟悉度]:
新手，用coursera自己亂學

[問題敘述]:
以下是我寫的程式碼：

outcome <- ""heart attack""
if(outcome != ""heart failure"" || outcome !=  ""heart attack"" ||
outcome != ""pnuemonia""){
                stop(""invalid outcome"")
        }

結果跑出以下警告：
錯誤: invalid outcome

我有兩個問題想請教版上大大：

問題一、為何我賦值給outcome的內容明明是不符if內條件的，但最後還是執行了stop()?

問題二、查了一下||只能用於raw或logical或‘number-like’ vectors，所以我就不能
把程式寫成 if(outcome != ""heart failure"" || ""heart attack"" || ""pnuemonia)，
請問有沒有更簡潔的方式表達我的outcome不能等於""heart failure""、""heart attack""
或""pnuemonia""這三個character其中之一的方法？

謝謝^^




--","R_Language"
"2385","M.1414217993.A.BC0","Edster","問題","Re: 找出重複數據 平均後刪掉其餘重複列",2014-10-25 14:19:50,NA,NA,"## 可參考我寫的這支, 功能類似Excel的 AverageIfs,...
## Author: Edster.Shih

library(compiler)
## statifs
StatIfs <- function(data, concol = grep(""SiteID"", colnames(data)), Con =
NULL, U = NULL, stat=1:9, LL=0, cri = 0, relativeN=TRUE){
  data = data.matrix(data)
  if(length(Con) == 0) Con <- data[,concol]
  if(length(U) == 0)     U <- unique(Con)

  TT =list(); M = data.frame(matrix(NA, nrow=length(U), ncol=dim(data)[2],
dimnames=list(U, colnames(data))))
  for(n in 1:9) TT[[n]] <- M; names(TT) = c(""N"",""Min"", ""Q1"", ""Median"", ""Q3"",
""Max"", ""Mean"", ""Sd"", ""Sum"")
  for(i in 1:length(U)){
    for(j in 1:dim(data)[2]){
      s = data[Con==U[i],j]; if(relativeN) N=length(s[s>=LL])/length(s) else
N=length(s[s>=LL])
      if(length(s[!is.na(s)])==0 | N < cri){S = rep(NA, 6)}else{q =
quantile(s, c(0,0.25,0.5,0.75,1),na.rm=T)
        S = c(N, q[1], q[2], q[3], q[4], q[5], mean(s,na.rm=T), sd(s,
na.rm=T), sum(s, na.rm=T))}
      for(n in 1:9) TT[[n]][i,j] = S[n]
    }
  }
  return(TT)
}
StatIfs <- cmpfun(StatIfs)


--","R_Language"
